delivery_id,lot_id,carrier_id,dispatch_date,transit_days,arrival_date,ship_cutoff_day,on_time,missed_ship,on_time_flag,missed_ship_flag,value_retained
DLV-00791,LOT-00791,CAR-B,2026-08-08,13.91,2026-08-21,16,True,False,1,0,0.7914
DLV-00792,LOT-00792,CAR-B,2026-05-08,14.41,2026-05-22,16,True,False,1,0,0.7839
DLV-00793,LOT-00793,CAR-B,2026-05-03,13.42,2026-05-16,16,True,False,1,0,0.7987
DLV-00794,LOT-00794,CAR-A,2026-05-14,5.41,2026-05-19,16,True,False,1,0,0.9188
DLV-00795,LOT-00795,CAR-B,2026-05-01,15.37,2026-05-16,16,True,False,1,0,0.7694
DLV-00796,LOT-00796,CAR-A,2026-07-20,9.09,2026-07-29,16,True,False,1,0,0.8636
DLV-00797,LOT-00797,CAR-B,2026-07-09,13.48,2026-07-22,16,True,False,1,0,0.7978
DLV-00798,LOT-00798,CAR-A,2026-05-10,13.03,2026-05-23,16,True,False,1,0,0.8046
DLV-00799,LOT-00799,CAR-A,2026-06-06,6.55,2026-06-12,16,True,False,1,0,0.9018
DLV-00800,LOT-00800,CAR-A,2026-06-06,4.92,2026-06-10,16,True,False,1,0,0.9262
DLV-00801,LOT-00801,CAR-B,2026-07-31,15.0,2026-08-15,16,True,False,1,0,0.775
DLV-00802,LOT-00802,CAR-B,2026-08-05,14.01,2026-08-19,16,True,False,1,0,0.7899
DLV-00803,LOT-00803,CAR-A,2026-08-01,5.56,2026-08-06,16,True,False,1,0,0.9166
DLV-00804,LOT-00804,CAR-A,2026-05-03,3.6,2026-05-06,16,True,False,1,0,0.946
DLV-00805,LOT-00805,CAR-A,2026-08-01,5.27,2026-08-06,16,True,False,1,0,0.921
DLV-00806,LOT-00806,CAR-B,2026-05-01,14.59,2026-05-15,16,True,False,1,0,0.7812
DLV-00807,LOT-00807,CAR-B,2026-06-20,14.45,2026-07-04,16,True,False,1,0,0.7832
DLV-00808,LOT-00808,CAR-A,2026-05-03,4.63,2026-05-07,16,True,False,1,0,0.9306
DLV-00809,LOT-00809,CAR-A,2026-07-19,6.93,2026-07-25,16,True,False,1,0,0.896
DLV-00810,LOT-00810,CAR-A,2026-06-03,29.88,2026-07-02,16,False,True,0,1,0.0
DLV-00811,LOT-00811,CAR-B,2026-05-20,14.1,2026-06-03,16,True,False,1,0,0.7885
DLV-00812,LOT-00812,CAR-B,2026-06-27,13.24,2026-07-10,16,True,False,1,0,0.8014
DLV-00813,LOT-00813,CAR-B,2026-06-13,12.35,2026-06-25,16,True,False,1,0,0.8148
DLV-00814,LOT-00814,CAR-A,2026-07-11,31.42,2026-08-11,16,False,True,0,1,0.0
DLV-00815,LOT-00815,CAR-A,2026-06-14,5.48,2026-06-19,16,True,False,1,0,0.9178
DLV-00816,LOT-00816,CAR-B,2026-05-06,14.43,2026-05-20,16,True,False,1,0,0.7836
DLV-00817,LOT-00817,CAR-A,2026-05-10,4.1,2026-05-14,16,True,False,1,0,0.9385
DLV-00818,LOT-00818,CAR-B,2026-06-27,12.96,2026-07-09,16,True,False,1,0,0.8056
DLV-00819,LOT-00819,CAR-A,2026-06-12,10.1,2026-06-22,16,True,False,1,0,0.8485
DLV-00820,LOT-00820,CAR-B,2026-06-19,14.05,2026-07-03,16,True,False,1,0,0.7892
DLV-00821,LOT-00821,CAR-B,2026-05-03,13.3,2026-05-16,16,True,False,1,0,0.8005
DLV-00822,LOT-00822,CAR-B,2026-05-03,14.25,2026-05-17,16,True,False,1,0,0.7862
DLV-00823,LOT-00823,CAR-A,2026-06-09,4.01,2026-06-13,16,True,False,1,0,0.9398
DLV-00824,LOT-00824,CAR-B,2026-07-26,13.03,2026-08-08,16,True,False,1,0,0.8046
DLV-00825,LOT-00825,CAR-B,2026-07-17,13.84,2026-07-30,16,True,False,1,0,0.7924
DLV-00826,LOT-00826,CAR-A,2026-06-19,16.32,2026-07-05,16,False,True,0,1,0.0
DLV-00827,LOT-00827,CAR-A,2026-07-13,6.06,2026-07-19,16,True,False,1,0,0.9091
DLV-00828,LOT-00828,CAR-A,2026-05-22,27.06,2026-06-18,16,False,True,0,1,0.0
DLV-00829,LOT-00829,CAR-A,2026-07-31,18.73,2026-08-18,16,False,True,0,1,0.0
DLV-00830,LOT-00830,CAR-A,2026-07-07,26.55,2026-08-02,16,False,True,0,1,0.0
DLV-00831,LOT-00831,CAR-A,2026-06-24,5.48,2026-06-29,16,True,False,1,0,0.9178
DLV-00832,LOT-00832,CAR-A,2026-05-08,32.39,2026-06-09,16,False,True,0,1,0.0
DLV-00833,LOT-00833,CAR-B,2026-08-04,12.52,2026-08-16,16,True,False,1,0,0.8122
DLV-00834,LOT-00834,CAR-A,2026-05-13,16.49,2026-05-29,16,False,True,0,1,0.0
DLV-00835,LOT-00835,CAR-B,2026-07-12,14.08,2026-07-26,16,True,False,1,0,0.7888
DLV-00836,LOT-00836,CAR-B,2026-05-09,14.9,2026-05-23,16,True,False,1,0,0.7765
DLV-00837,LOT-00837,CAR-B,2026-05-17,13.5,2026-05-30,16,True,False,1,0,0.7975
DLV-00838,LOT-00838,CAR-B,2026-06-17,12.86,2026-06-29,16,True,False,1,0,0.8071
DLV-00839,LOT-00839,CAR-B,2026-06-17,13.71,2026-06-30,16,True,False,1,0,0.7944
DLV-00840,LOT-00840,CAR-A,2026-06-24,16.69,2026-07-10,16,False,True,0,1,0.0
DLV-00841,LOT-00841,CAR-B,2026-05-06,15.63,2026-05-21,16,True,False,1,0,0.7655
DLV-00842,LOT-00842,CAR-B,2026-07-02,13.05,2026-07-15,16,True,False,1,0,0.8042
DLV-00843,LOT-00843,CAR-A,2026-07-21,6.52,2026-07-27,16,True,False,1,0,0.9022
DLV-00844,LOT-00844,CAR-A,2026-06-09,5.1,2026-06-14,16,True,False,1,0,0.9235
DLV-00845,LOT-00845,CAR-B,2026-06-21,14.28,2026-07-05,16,True,False,1,0,0.7858
DLV-00846,LOT-00846,CAR-B,2026-06-24,15.66,2026-07-09,16,True,False,1,0,0.7651
DLV-00847,LOT-00847,CAR-A,2026-06-30,15.75,2026-07-15,16,True,False,1,0,0.7638
DLV-00848,LOT-00848,CAR-A,2026-06-20,5.98,2026-06-25,16,True,False,1,0,0.9103
DLV-00849,LOT-00849,CAR-A,2026-07-06,12.35,2026-07-18,16,True,False,1,0,0.8148
DLV-00850,LOT-00850,CAR-A,2026-07-14,3.52,2026-07-17,16,True,False,1,0,0.9472
DLV-00851,LOT-00851,CAR-B,2026-06-25,12.89,2026-07-07,16,True,False,1,0,0.8066
DLV-00852,LOT-00852,CAR-A,2026-05-31,4.89,2026-06-04,16,True,False,1,0,0.9266
DLV-00853,LOT-00853,CAR-A,2026-06-09,5.57,2026-06-14,16,True,False,1,0,0.9164
DLV-00854,LOT-00854,CAR-A,2026-07-03,4.81,2026-07-07,16,True,False,1,0,0.9278
DLV-00855,LOT-00855,CAR-B,2026-05-25,15.03,2026-06-09,16,True,False,1,0,0.7746
DLV-00856,LOT-00856,CAR-A,2026-06-01,4.38,2026-06-05,16,True,False,1,0,0.9343
DLV-00857,LOT-00857,CAR-A,2026-06-29,10.67,2026-07-09,16,True,False,1,0,0.84
DLV-00858,LOT-00858,CAR-A,2026-07-15,5.33,2026-07-20,16,True,False,1,0,0.92
DLV-00859,LOT-00859,CAR-A,2026-06-17,4.4,2026-06-21,16,True,False,1,0,0.934
DLV-00860,LOT-00860,CAR-B,2026-05-31,14.67,2026-06-14,16,True,False,1,0,0.78
DLV-00861,LOT-00861,CAR-B,2026-06-17,14.84,2026-07-01,16,True,False,1,0,0.7774
DLV-00862,LOT-00862,CAR-A,2026-06-24,25.07,2026-07-19,16,False,True,0,1,0.0
DLV-00863,LOT-00863,CAR-B,2026-07-28,13.56,2026-08-10,16,True,False,1,0,0.7966
DLV-00864,LOT-00864,CAR-A,2026-05-07,5.03,2026-05-12,16,True,False,1,0,0.9246
DLV-00865,LOT-00865,CAR-B,2026-06-16,14.88,2026-06-30,16,True,False,1,0,0.7768
DLV-00866,LOT-00866,CAR-A,2026-07-08,4.62,2026-07-12,16,True,False,1,0,0.9307
DLV-00867,LOT-00867,CAR-A,2026-07-29,4.09,2026-08-02,16,True,False,1,0,0.9386
DLV-00868,LOT-00868,CAR-A,2026-06-15,15.35,2026-06-30,16,True,False,1,0,0.7698
DLV-00869,LOT-00869,CAR-A,2026-07-05,4.52,2026-07-09,16,True,False,1,0,0.9322
DLV-00870,LOT-00870,CAR-A,2026-06-04,4.32,2026-06-08,16,True,False,1,0,0.9352
DLV-00871,LOT-00871,CAR-A,2026-08-02,5.91,2026-08-07,16,True,False,1,0,0.9114
DLV-00872,LOT-00872,CAR-B,2026-07-26,13.53,2026-08-08,16,True,False,1,0,0.797
DLV-00873,LOT-00873,CAR-A,2026-07-16,6.16,2026-07-22,16,True,False,1,0,0.9076
DLV-00874,LOT-00874,CAR-B,2026-05-13,13.54,2026-05-26,16,True,False,1,0,0.7969
DLV-00875,LOT-00875,CAR-B,2026-06-16,13.46,2026-06-29,16,True,False,1,0,0.7981
DLV-00876,LOT-00876,CAR-B,2026-05-30,14.47,2026-06-13,16,True,False,1,0,0.783
DLV-00877,LOT-00877,CAR-B,2026-08-01,12.71,2026-08-13,16,True,False,1,0,0.8094
DLV-00878,LOT-00878,CAR-B,2026-06-24,16.24,2026-07-10,16,False,True,0,1,0.0
DLV-00879,LOT-00879,CAR-A,2026-05-20,18.16,2026-06-07,16,False,True,0,1,0.0
DLV-00880,LOT-00880,CAR-B,2026-08-07,15.65,2026-08-22,16,True,False,1,0,0.7652
DLV-00881,LOT-00881,CAR-A,2026-06-28,25.92,2026-07-23,16,False,True,0,1,0.0
DLV-00882,LOT-00882,CAR-B,2026-05-01,15.33,2026-05-16,16,True,False,1,0,0.77
DLV-00883,LOT-00883,CAR-A,2026-05-08,23.36,2026-05-31,16,False,True,0,1,0.0
DLV-00884,LOT-00884,CAR-A,2026-05-30,4.62,2026-06-03,16,True,False,1,0,0.9307
DLV-00885,LOT-00885,CAR-B,2026-07-16,13.79,2026-07-29,16,True,False,1,0,0.7932
DLV-00886,LOT-00886,CAR-A,2026-07-23,15.62,2026-08-07,16,True,False,1,0,0.7657
DLV-00887,LOT-00887,CAR-A,2026-07-22,13.79,2026-08-04,16,True,False,1,0,0.7932
DLV-00888,LOT-00888,CAR-A,2026-05-17,19.86,2026-06-05,16,False,True,0,1,0.0
DLV-00889,LOT-00889,CAR-B,2026-05-22,12.97,2026-06-03,16,True,False,1,0,0.8054
DLV-00890,LOT-00890,CAR-B,2026-06-05,13.8,2026-06-18,16,True,False,1,0,0.793
DLV-00891,LOT-00891,CAR-A,2026-07-14,4.3,2026-07-18,16,True,False,1,0,0.9355
DLV-00892,LOT-00892,CAR-B,2026-07-01,13.15,2026-07-14,16,True,False,1,0,0.8028
DLV-00893,LOT-00893,CAR-B,2026-07-12,12.68,2026-07-24,16,True,False,1,0,0.8098
DLV-00894,LOT-00894,CAR-A,2026-05-18,5.94,2026-05-23,16,True,False,1,0,0.9109
DLV-00895,LOT-00895,CAR-A,2026-06-06,4.32,2026-06-10,16,True,False,1,0,0.9352
DLV-00896,LOT-00896,CAR-B,2026-06-12,14.34,2026-06-26,16,True,False,1,0,0.7849
DLV-00897,LOT-00897,CAR-B,2026-05-09,15.95,2026-05-24,16,True,False,1,0,0.7608
DLV-00898,LOT-00898,CAR-B,2026-07-04,14.33,2026-07-18,16,True,False,1,0,0.785
DLV-00899,LOT-00899,CAR-A,2026-05-10,3.24,2026-05-13,16,True,False,1,0,0.9514
DLV-00900,LOT-00900,CAR-A,2026-06-28,5.68,2026-07-03,16,True,False,1,0,0.9148
DLV-00901,LOT-00901,CAR-A,2026-08-08,4.22,2026-08-12,16,True,False,1,0,0.9367
DLV-00902,LOT-00902,CAR-B,2026-05-21,14.6,2026-06-04,16,True,False,1,0,0.781
DLV-00903,LOT-00903,CAR-A,2026-06-23,4.41,2026-06-27,16,True,False,1,0,0.9338
DLV-00904,LOT-00904,CAR-B,2026-05-25,13.36,2026-06-07,16,True,False,1,0,0.7996
DLV-00905,LOT-00905,CAR-B,2026-06-23,13.85,2026-07-06,16,True,False,1,0,0.7922
DLV-00906,LOT-00906,CAR-A,2026-07-09,5.04,2026-07-14,16,True,False,1,0,0.9244
DLV-00907,LOT-00907,CAR-B,2026-05-01,14.16,2026-05-15,16,True,False,1,0,0.7876
DLV-00908,LOT-00908,CAR-A,2026-07-19,5.73,2026-07-24,16,True,False,1,0,0.914
DLV-00909,LOT-00909,CAR-A,2026-06-07,4.66,2026-06-11,16,True,False,1,0,0.9301
DLV-00910,LOT-00910,CAR-A,2026-06-10,4.97,2026-06-14,16,True,False,1,0,0.9254
DLV-00911,LOT-00911,CAR-B,2026-05-20,13.43,2026-06-02,16,True,False,1,0,0.7986
DLV-00912,LOT-00912,CAR-B,2026-05-18,15.01,2026-06-02,16,True,False,1,0,0.7748
DLV-00913,LOT-00913,CAR-A,2026-06-24,15.94,2026-07-09,16,True,False,1,0,0.7609
DLV-00914,LOT-00914,CAR-B,2026-07-23,14.9,2026-08-06,16,True,False,1,0,0.7765
DLV-00915,LOT-00915,CAR-A,2026-08-07,16.14,2026-08-23,16,False,True,0,1,0.0
DLV-00916,LOT-00916,CAR-A,2026-08-02,7.97,2026-08-09,16,True,False,1,0,0.8804
DLV-00917,LOT-00917,CAR-B,2026-06-30,14.31,2026-07-14,16,True,False,1,0,0.7854
DLV-00918,LOT-00918,CAR-B,2026-07-15,13.64,2026-07-28,16,True,False,1,0,0.7954
DLV-00919,LOT-00919,CAR-A,2026-05-07,6.79,2026-05-13,16,True,False,1,0,0.8982
DLV-00920,LOT-00920,CAR-B,2026-06-23,13.89,2026-07-06,16,True,False,1,0,0.7916
DLV-00921,LOT-00921,CAR-B,2026-07-31,13.93,2026-08-13,16,True,False,1,0,0.791
DLV-00922,LOT-00922,CAR-B,2026-07-14,14.2,2026-07-28,16,True,False,1,0,0.787
DLV-00923,LOT-00923,CAR-A,2026-05-02,6.04,2026-05-08,16,True,False,1,0,0.9094
DLV-00924,LOT-00924,CAR-B,2026-08-04,15.24,2026-08-19,16,True,False,1,0,0.7714
DLV-00925,LOT-00925,CAR-A,2026-05-13,3.02,2026-05-16,16,True,False,1,0,0.9547
DLV-00926,LOT-00926,CAR-A,2026-05-05,5.49,2026-05-10,16,True,False,1,0,0.9176
DLV-00927,LOT-00927,CAR-B,2026-06-23,14.33,2026-07-07,16,True,False,1,0,0.785
DLV-00928,LOT-00928,CAR-B,2026-06-03,15.81,2026-06-18,16,True,False,1,0,0.7628
DLV-00929,LOT-00929,CAR-A,2026-05-28,19.73,2026-06-16,16,False,True,0,1,0.0
DLV-00930,LOT-00930,CAR-B,2026-07-31,14.88,2026-08-14,16,True,False,1,0,0.7768
DLV-00931,LOT-00931,CAR-B,2026-06-03,14.26,2026-06-17,16,True,False,1,0,0.7861
DLV-00932,LOT-00932,CAR-A,2026-05-27,20.47,2026-06-16,16,False,True,0,1,0.0
DLV-00933,LOT-00933,CAR-A,2026-06-16,17.31,2026-07-03,16,False,True,0,1,0.0
DLV-00934,LOT-00934,CAR-B,2026-07-23,14.4,2026-08-06,16,True,False,1,0,0.784
DLV-00935,LOT-00935,CAR-A,2026-05-12,20.1,2026-06-01,16,False,True,0,1,0.0
DLV-00936,LOT-00936,CAR-B,2026-06-27,14.9,2026-07-11,16,True,False,1,0,0.7765
DLV-00937,LOT-00937,CAR-A,2026-05-24,6.48,2026-05-30,16,True,False,1,0,0.9028
DLV-00938,LOT-00938,CAR-B,2026-07-02,15.02,2026-07-17,16,True,False,1,0,0.7747
DLV-00939,LOT-00939,CAR-A,2026-08-07,7.44,2026-08-14,16,True,False,1,0,0.8884
DLV-00940,LOT-00940,CAR-B,2026-05-12,13.38,2026-05-25,16,True,False,1,0,0.7993
DLV-00941,LOT-00941,CAR-A,2026-05-17,15.58,2026-06-01,16,True,False,1,0,0.7663
DLV-00942,LOT-00942,CAR-A,2026-08-05,22.87,2026-08-27,16,False,True,0,1,0.0
DLV-00943,LOT-00943,CAR-A,2026-08-06,20.8,2026-08-26,16,False,True,0,1,0.0
DLV-00944,LOT-00944,CAR-B,2026-08-01,12.49,2026-08-13,16,True,False,1,0,0.8126
DLV-00945,LOT-00945,CAR-A,2026-05-24,4.91,2026-05-28,16,True,False,1,0,0.9264
DLV-00946,LOT-00946,CAR-B,2026-05-04,14.24,2026-05-18,16,True,False,1,0,0.7864
DLV-00947,LOT-00947,CAR-A,2026-05-23,21.86,2026-06-13,16,False,True,0,1,0.0
DLV-00948,LOT-00948,CAR-B,2026-07-08,13.23,2026-07-21,16,True,False,1,0,0.8016
DLV-00949,LOT-00949,CAR-A,2026-06-22,24.58,2026-07-16,16,False,True,0,1,0.0
DLV-00950,LOT-00950,CAR-A,2026-05-14,3.66,2026-05-17,16,True,False,1,0,0.9451
DLV-00951,LOT-00951,CAR-A,2026-07-07,16.8,2026-07-23,16,False,True,0,1,0.0
DLV-00952,LOT-00952,CAR-A,2026-05-07,15.43,2026-05-22,16,True,False,1,0,0.7686
DLV-00953,LOT-00953,CAR-A,2026-06-12,21.37,2026-07-03,16,False,True,0,1,0.0
DLV-00954,LOT-00954,CAR-B,2026-05-08,14.03,2026-05-22,16,True,False,1,0,0.7896
DLV-00955,LOT-00955,CAR-A,2026-06-10,3.56,2026-06-13,16,True,False,1,0,0.9466
DLV-00956,LOT-00956,CAR-A,2026-05-22,20.82,2026-06-11,16,False,True,0,1,0.0
DLV-00957,LOT-00957,CAR-A,2026-05-09,5.74,2026-05-14,16,True,False,1,0,0.9139
DLV-00958,LOT-00958,CAR-A,2026-06-23,4.85,2026-06-27,16,True,False,1,0,0.9272
DLV-00959,LOT-00959,CAR-B,2026-06-10,13.77,2026-06-23,16,True,False,1,0,0.7934
DLV-00960,LOT-00960,CAR-A,2026-07-02,3.15,2026-07-05,16,True,False,1,0,0.9528
DLV-00961,LOT-00961,CAR-B,2026-05-05,14.43,2026-05-19,16,True,False,1,0,0.7836
DLV-00962,LOT-00962,CAR-A,2026-06-28,10.56,2026-07-08,16,True,False,1,0,0.8416
DLV-00963,LOT-00963,CAR-A,2026-07-24,6.32,2026-07-30,16,True,False,1,0,0.9052
DLV-00964,LOT-00964,CAR-A,2026-07-26,17.28,2026-08-12,16,False,True,0,1,0.0
DLV-00965,LOT-00965,CAR-B,2026-07-18,13.14,2026-07-31,16,True,False,1,0,0.8029
DLV-00966,LOT-00966,CAR-A,2026-05-14,26.31,2026-06-09,16,False,True,0,1,0.0
DLV-00967,LOT-00967,CAR-B,2026-07-10,12.84,2026-07-22,16,True,False,1,0,0.8074
DLV-00968,LOT-00968,CAR-A,2026-06-26,15.71,2026-07-11,16,True,False,1,0,0.7644
DLV-00969,LOT-00969,CAR-B,2026-05-05,13.36,2026-05-18,16,True,False,1,0,0.7996
DLV-00970,LOT-00970,CAR-B,2026-06-30,12.91,2026-07-12,16,True,False,1,0,0.8064
DLV-00971,LOT-00971,CAR-A,2026-05-16,3.68,2026-05-19,16,True,False,1,0,0.9448
DLV-00972,LOT-00972,CAR-A,2026-07-06,6.27,2026-07-12,16,True,False,1,0,0.906
DLV-00973,LOT-00973,CAR-A,2026-06-20,5.54,2026-06-25,16,True,False,1,0,0.9169
DLV-00974,LOT-00974,CAR-A,2026-05-29,4.42,2026-06-02,16,True,False,1,0,0.9337
DLV-00975,LOT-00975,CAR-A,2026-05-06,6.28,2026-05-12,16,True,False,1,0,0.9058
DLV-00976,LOT-00976,CAR-A,2026-05-05,11.71,2026-05-16,16,True,False,1,0,0.8244
DLV-00977,LOT-00977,CAR-A,2026-05-28,5.59,2026-06-02,16,True,False,1,0,0.9162
DLV-00978,LOT-00978,CAR-A,2026-06-25,3.16,2026-06-28,16,True,False,1,0,0.9526
DLV-00979,LOT-00979,CAR-A,2026-06-16,3.77,2026-06-19,16,True,False,1,0,0.9434
DLV-00980,LOT-00980,CAR-A,2026-05-11,13.82,2026-05-24,16,True,False,1,0,0.7927
DLV-00981,LOT-00981,CAR-A,2026-05-29,3.7,2026-06-01,16,True,False,1,0,0.9445
DLV-00982,LOT-00982,CAR-B,2026-08-04,14.98,2026-08-18,16,True,False,1,0,0.7753
DLV-00983,LOT-00983,CAR-B,2026-06-25,15.21,2026-07-10,16,True,False,1,0,0.7718
DLV-00984,LOT-00984,CAR-A,2026-07-13,5.27,2026-07-18,16,True,False,1,0,0.921
DLV-00985,LOT-00985,CAR-A,2026-06-13,4.25,2026-06-17,16,True,False,1,0,0.9362
DLV-00986,LOT-00986,CAR-B,2026-07-26,12.98,2026-08-07,16,True,False,1,0,0.8053
DLV-00987,LOT-00987,CAR-A,2026-06-10,22.86,2026-07-02,16,False,True,0,1,0.0
DLV-00988,LOT-00988,CAR-A,2026-07-17,13.31,2026-07-30,16,True,False,1,0,0.8004
DLV-00989,LOT-00989,CAR-A,2026-07-16,5.67,2026-07-21,16,True,False,1,0,0.915
DLV-00990,LOT-00990,CAR-B,2026-06-26,14.09,2026-07-10,16,True,False,1,0,0.7887
DLV-00991,LOT-00991,CAR-A,2026-05-10,3.3,2026-05-13,16,True,False,1,0,0.9505
DLV-00992,LOT-00992,CAR-A,2026-06-03,3.0,2026-06-06,16,True,False,1,0,0.955
DLV-00993,LOT-00993,CAR-A,2026-05-20,3.0,2026-05-23,16,True,False,1,0,0.955
DLV-00994,LOT-00994,CAR-A,2026-07-03,14.14,2026-07-17,16,True,False,1,0,0.7879
DLV-00995,LOT-00995,CAR-B,2026-08-08,14.11,2026-08-22,16,True,False,1,0,0.7884
DLV-00996,LOT-00996,CAR-A,2026-05-08,12.31,2026-05-20,16,True,False,1,0,0.8154
DLV-00997,LOT-00997,CAR-B,2026-08-06,13.82,2026-08-19,16,True,False,1,0,0.7927
DLV-00998,LOT-00998,CAR-B,2026-05-07,14.17,2026-05-21,16,True,False,1,0,0.7874
DLV-00999,LOT-00999,CAR-B,2026-07-14,15.34,2026-07-29,16,True,False,1,0,0.7699
DLV-01000,LOT-01000,CAR-B,2026-06-24,12.89,2026-07-06,16,True,False,1,0,0.8066
DLV-01001,LOT-01001,CAR-A,2026-06-02,8.46,2026-06-10,16,True,False,1,0,0.8731
DLV-01002,LOT-01002,CAR-B,2026-05-04,15.12,2026-05-19,16,True,False,1,0,0.7732
DLV-01003,LOT-01003,CAR-A,2026-05-06,12.93,2026-05-18,16,True,False,1,0,0.806
DLV-01004,LOT-01004,CAR-B,2026-05-11,14.39,2026-05-25,16,True,False,1,0,0.7842
DLV-01005,LOT-01005,CAR-B,2026-07-25,12.9,2026-08-06,16,True,False,1,0,0.8065
DLV-01006,LOT-01006,CAR-B,2026-06-03,11.98,2026-06-14,16,True,False,1,0,0.8203
DLV-01007,LOT-01007,CAR-B,2026-06-20,14.32,2026-07-04,16,True,False,1,0,0.7852
DLV-01008,LOT-01008,CAR-B,2026-05-23,13.88,2026-06-05,16,True,False,1,0,0.7918
DLV-01009,LOT-01009,CAR-A,2026-05-03,5.03,2026-05-08,16,True,False,1,0,0.9246
DLV-01010,LOT-01010,CAR-B,2026-07-10,13.4,2026-07-23,16,True,False,1,0,0.799
DLV-01011,LOT-01011,CAR-A,2026-07-06,13.67,2026-07-19,16,True,False,1,0,0.795
DLV-01012,LOT-01012,CAR-B,2026-07-04,14.3,2026-07-18,16,True,False,1,0,0.7855
DLV-01013,LOT-01013,CAR-A,2026-05-08,5.66,2026-05-13,16,True,False,1,0,0.9151
DLV-01014,LOT-01014,CAR-A,2026-05-10,20.14,2026-05-30,16,False,True,0,1,0.0
DLV-01015,LOT-01015,CAR-B,2026-05-17,13.63,2026-05-30,16,True,False,1,0,0.7956
DLV-01016,LOT-01016,CAR-B,2026-07-03,13.54,2026-07-16,16,True,False,1,0,0.7969
DLV-01017,LOT-01017,CAR-A,2026-05-05,27.92,2026-06-01,16,False,True,0,1,0.0
DLV-01018,LOT-01018,CAR-A,2026-06-20,5.05,2026-06-25,16,True,False,1,0,0.9242
DLV-01019,LOT-01019,CAR-A,2026-05-30,28.27,2026-06-27,16,False,True,0,1,0.0
DLV-01020,LOT-01020,CAR-B,2026-07-06,14.84,2026-07-20,16,True,False,1,0,0.7774
DLV-01021,LOT-01021,CAR-B,2026-07-05,13.9,2026-07-18,16,True,False,1,0,0.7915
DLV-01022,LOT-01022,CAR-B,2026-07-24,13.04,2026-08-06,16,True,False,1,0,0.8044
DLV-01023,LOT-01023,CAR-A,2026-07-10,13.68,2026-07-23,16,True,False,1,0,0.7948
DLV-01024,LOT-01024,CAR-A,2026-06-30,3.0,2026-07-03,16,True,False,1,0,0.955
DLV-01025,LOT-01025,CAR-B,2026-06-10,15.04,2026-06-25,16,True,False,1,0,0.7744
DLV-01026,LOT-01026,CAR-B,2026-07-06,14.02,2026-07-20,16,True,False,1,0,0.7897
DLV-01027,LOT-01027,CAR-B,2026-06-19,13.98,2026-07-02,16,True,False,1,0,0.7903
DLV-01028,LOT-01028,CAR-A,2026-07-25,6.18,2026-07-31,16,True,False,1,0,0.9073
DLV-01029,LOT-01029,CAR-A,2026-07-15,4.68,2026-07-19,16,True,False,1,0,0.9298
DLV-01030,LOT-01030,CAR-A,2026-07-04,4.47,2026-07-08,16,True,False,1,0,0.933
DLV-01031,LOT-01031,CAR-B,2026-05-24,13.42,2026-06-06,16,True,False,1,0,0.7987
DLV-01032,LOT-01032,CAR-B,2026-05-08,14.35,2026-05-22,16,True,False,1,0,0.7848
DLV-01033,LOT-01033,CAR-A,2026-07-19,14.35,2026-08-02,16,True,False,1,0,0.7848
DLV-01034,LOT-01034,CAR-A,2026-05-16,17.22,2026-06-02,16,False,True,0,1,0.0
DLV-01035,LOT-01035,CAR-A,2026-08-03,32.56,2026-09-04,16,False,True,0,1,0.0
DLV-01036,LOT-01036,CAR-A,2026-05-24,6.72,2026-05-30,16,True,False,1,0,0.8992
DLV-01037,LOT-01037,CAR-A,2026-06-10,5.58,2026-06-15,16,True,False,1,0,0.9163
DLV-01038,LOT-01038,CAR-A,2026-07-30,3.0,2026-08-02,16,True,False,1,0,0.955
DLV-01039,LOT-01039,CAR-B,2026-07-25,13.42,2026-08-07,16,True,False,1,0,0.7987
DLV-01040,LOT-01040,CAR-A,2026-05-31,22.08,2026-06-22,16,False,True,0,1,0.0
DLV-01041,LOT-01041,CAR-B,2026-06-08,13.85,2026-06-21,16,True,False,1,0,0.7922
DLV-01042,LOT-01042,CAR-B,2026-08-05,14.34,2026-08-19,16,True,False,1,0,0.7849
DLV-01043,LOT-01043,CAR-B,2026-06-07,13.6,2026-06-20,16,True,False,1,0,0.796
DLV-01044,LOT-01044,CAR-B,2026-05-16,12.71,2026-05-28,16,True,False,1,0,0.8094
DLV-01045,LOT-01045,CAR-B,2026-05-29,15.01,2026-06-13,16,True,False,1,0,0.7748
DLV-01046,LOT-01046,CAR-A,2026-07-09,7.18,2026-07-16,16,True,False,1,0,0.8923
DLV-01047,LOT-01047,CAR-B,2026-05-14,12.91,2026-05-26,16,True,False,1,0,0.8064
DLV-01048,LOT-01048,CAR-B,2026-05-14,13.59,2026-05-27,16,True,False,1,0,0.7962
DLV-01049,LOT-01049,CAR-B,2026-07-02,14.61,2026-07-16,16,True,False,1,0,0.7808
DLV-01050,LOT-01050,CAR-B,2026-06-21,13.87,2026-07-04,16,True,False,1,0,0.792
DLV-01051,LOT-01051,CAR-B,2026-07-16,14.12,2026-07-30,16,True,False,1,0,0.7882
DLV-01052,LOT-01052,CAR-B,2026-06-15,14.88,2026-06-29,16,True,False,1,0,0.7768
DLV-01053,LOT-01053,CAR-A,2026-05-06,5.56,2026-05-11,16,True,False,1,0,0.9166
DLV-01054,LOT-01054,CAR-B,2026-06-18,12.7,2026-06-30,16,True,False,1,0,0.8095
